RoboSep UI Log File
Created: 20111213_150807.383

20111213_150807.387	clt	RoboSep_UserConsole.RoboSep_UserConsole()	General	RoboSep_UserConsole	Initializing User Console
20111213_150848.277	clt	RoboSep_UserConsole.SetSampleVolume()	Info	RoboSep_UserConsole	Quad: 2 Sample Vol 0.002
20111213_150848.278	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_150848.348	clt	RoboSep_ProtocolSelect.SelectProtocol()	Info	RoboSep_ProtocolSelect	Adding protocol to current run
20111213_150848.357	clt	RoboSep_ProtocolSelect.button_Accept_Click()	Info	RoboSep_ProtocolSelect	Protocol Selected from User list
20111213_150848.370	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 17:00
20111213_150849.297	clt	RoboSep_RunSamples.button_RunSamples_Click()	Info	RoboSep_RunSamples	Run Samples button clicked
20111213_150849.321	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150852.804	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150853.926	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.123	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	Scheduling run
20111213_150855.133	clt	RoboSep_UserDB.GetProtocolsPath()	Debug	RoboSep_UserDB	output: C:\Program Files (x86)\STI\RoboSep\protocols\
20111213_150855.138	clt	RoboSep_UserDB.getProtocolCommandList()	Debug	RoboSep_UserDB	returned 12commands
20111213_150855.143	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	protocol: RoboSep_TestProtocol.xml commands: 12
20111213_150855.171	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.201	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.229	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.259	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.288	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.432	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.442	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 1 steps
20111213_150855.450	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.482	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 12 steps
20111213_150855.489	clt	RoboSep_UserDB.GetProtocolsPath()	Debug	RoboSep_UserDB	output: C:\Program Files (x86)\STI\RoboSep\protocols\
20111213_150855.494	clt	RoboSep_UserDB.getProtocolCommandList()	Debug	RoboSep_UserDB	returned 12commands
20111213_150855.499	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	protocol: RoboSep_TestProtocol.xml commands: 12
20111213_150855.505	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150855.530	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 12 steps
20111213_150855.606	clt	RoboSep_Resources.RoboSep_Resources()	Info	RoboSep_Resources	Generating Robosep Resources user control
20111213_150855.692	clt	RoboSep_Resources.grabQuadrantResources()	Debug	RoboSep_Resources	Displaying quadrant 0 resources
20111213_150855.712	clt	RoboSep_Resources.grabQuadrantResources()	Debug	RoboSep_Resources	Loading resources from sharing protocols
20111213_150856.200	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_150856.763	clt	RoboSep_RunSamples.CheckHydraulicFluid()	General	RoboSep_RunSamples	Start Separation run
20111213_150856.882	clt	RoboSep_Resources.buttonRun_Click()	Debug	RoboSep_Resources	Run Protocols button clicked
20111213_150856.891	clt	RoboSep_RunProgress.Start()	Info	RoboSep_RunProgress	 **INITIALIZING RUN
20111213_150943.330	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 17:00
20111213_150947.625	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 0
20111213_150947.633	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 1 Step = 0 ID = 1 CMD = Initializing
20111213_151021.102	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 1
20111213_151021.120	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 1 Step = 1 ID = 1 CMD = Transport
20111213_151058.126	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 2
20111213_151058.165	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 1 Step = 2 ID = 1 CMD = Mix
20111213_151101.659	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 0
20111213_151101.667	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 0 Step = 0 ID = 0 CMD = Incubate
20111213_151134.632	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 1
20111213_151134.650	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 0 Step = 1 ID = 0 CMD = Transport
20111213_151211.689	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 2
20111213_151211.727	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 0 Step = 2 ID = 0 CMD = Mix
20111213_151214.712	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 3
20111213_151214.756	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 1 Step = 3 ID = 1 CMD = Incubate
20111213_151250.677	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_151251.834	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_151252.901	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_151307.297	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_151307.305	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 1 steps
20111213_151307.316	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_151309.659	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_151309.664	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_151309.670	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_151309.716	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_151309.723	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_151309.730	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_151309.739	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_151309.745	clt	RoboSep_RunSamples.Unload()	Info	RoboSep_RunSamples	Clearing all selected protocols
20111213_152134.421	clt	RoboSep_ProtocolSelect.RoboSep_ProtocolSelect()	Info	RoboSep_ProtocolSelect	New Protocol Select user control generated
20111213_152134.509	clt	RoboSep_RunSamples.Protocol_Selection()	Info	RoboSep_RunSamples	Opening protocol selection for quadrant 1
20111213_152134.541	clt	RoboSep_ProtocolSelect.RoboSep_ProtocolSelect()	Info	RoboSep_ProtocolSelect	New Protocol Select user control generated
20111213_152134.583	clt	RoboSep_RunSamples.Protocol_Selection()	Info	RoboSep_RunSamples	Opening protocol selection for quadrant 1
20111213_152136.179	clt	RoboSep_RunSamples.addToRun()	Debug	RoboSep_RunSamples	Adding protocol 'TestProtocol' to run at quadrant0
20111213_152136.245	clt	NumberPad.NumberPad()	Debug	NumberPad	Opening New Number Pad window
20111213_152137.541	clt	NumberPad.validateEntry()	Debug	NumberPad	Volume: 2.000
20111213_152137.561	clt	RoboSep_UserConsole.SetSampleVolume()	Info	RoboSep_UserConsole	Quad: 1 Sample Vol 0.002
20111213_152137.572	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152137.632	clt	RoboSep_ProtocolSelect.SelectProtocol()	Info	RoboSep_ProtocolSelect	Adding protocol to current run
20111213_152137.638	clt	RoboSep_ProtocolSelect.button_Accept_Click()	Info	RoboSep_ProtocolSelect	Protocol Selected from User list
20111213_152137.975	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 10:00
20111213_152138.628	clt	RoboSep_ProtocolSelect.RoboSep_ProtocolSelect()	Info	RoboSep_ProtocolSelect	New Protocol Select user control generated
20111213_152138.696	clt	RoboSep_RunSamples.Protocol_Selection()	Info	RoboSep_RunSamples	Opening protocol selection for quadrant 2
20111213_152138.730	clt	RoboSep_ProtocolSelect.RoboSep_ProtocolSelect()	Info	RoboSep_ProtocolSelect	New Protocol Select user control generated
20111213_152138.771	clt	RoboSep_RunSamples.Protocol_Selection()	Info	RoboSep_RunSamples	Opening protocol selection for quadrant 2
20111213_152139.979	clt	RoboSep_RunSamples.addToRun()	Debug	RoboSep_RunSamples	Adding protocol 'TestProtocol' to run at quadrant1
20111213_152140.046	clt	NumberPad.NumberPad()	Debug	NumberPad	Opening New Number Pad window
20111213_152140.821	clt	NumberPad.validateEntry()	Debug	NumberPad	Volume: 1.000
20111213_152140.840	clt	RoboSep_UserConsole.SetSampleVolume()	Info	RoboSep_UserConsole	Quad: 2 Sample Vol 0.001
20111213_152140.845	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152140.929	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 17:00
20111213_152140.936	clt	RoboSep_ProtocolSelect.SelectProtocol()	Info	RoboSep_ProtocolSelect	Adding protocol to current run
20111213_152141.191	clt	RoboSep_ProtocolSelect.button_Accept_Click()	Info	RoboSep_ProtocolSelect	Protocol Selected from User list
20111213_152141.978	clt	RoboSep_RunSamples.button_RunSamples_Click()	Info	RoboSep_RunSamples	Run Samples button clicked
20111213_152141.986	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152145.083	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152145.961	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	Scheduling run
20111213_152145.969	clt	RoboSep_UserDB.GetProtocolsPath()	Debug	RoboSep_UserDB	output: C:\Program Files (x86)\STI\RoboSep\protocols\
20111213_152145.979	clt	RoboSep_UserDB.getProtocolCommandList()	Debug	RoboSep_UserDB	returned 12commands
20111213_152145.985	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	protocol: RoboSep_TestProtocol.xml commands: 12
20111213_152145.994	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152146.018	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 12 steps
20111213_152146.026	clt	RoboSep_UserDB.GetProtocolsPath()	Debug	RoboSep_UserDB	output: C:\Program Files (x86)\STI\RoboSep\protocols\
20111213_152146.032	clt	RoboSep_UserDB.getProtocolCommandList()	Debug	RoboSep_UserDB	returned 12commands
20111213_152146.038	clt	RoboSep_RunSamples.button_RunSamples_Click()	Debug	RoboSep_RunSamples	protocol: RoboSep_TestProtocol.xml commands: 12
20111213_152146.045	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152146.070	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 12 steps
20111213_152146.122	clt	RoboSep_Resources.RoboSep_Resources()	Info	RoboSep_Resources	Generating Robosep Resources user control
20111213_152146.203	clt	RoboSep_Resources.grabQuadrantResources()	Debug	RoboSep_Resources	Displaying quadrant 0 resources
20111213_152146.220	clt	RoboSep_Resources.grabQuadrantResources()	Debug	RoboSep_Resources	Loading resources from sharing protocols
20111213_152146.779	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152147.486	clt	RoboSep_RunSamples.CheckHydraulicFluid()	General	RoboSep_RunSamples	Start Separation run
20111213_152147.596	clt	RoboSep_Resources.buttonRun_Click()	Debug	RoboSep_Resources	Run Protocols button clicked
20111213_152147.604	clt	RoboSep_RunProgress.Start()	Info	RoboSep_RunProgress	 **INITIALIZING RUN
20111213_152234.874	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 17:00
20111213_152239.388	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 0
20111213_152239.402	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 0 Step = 0 ID = 3 CMD = Initializing
20111213_152308.340	clt	ProgressBar.MoveToStep()	Debug	ProgressBar	Progress bar ProgressBar to step 1
20111213_152308.359	clt	RoboSep_RunProgress.pollProgressUpdate()	Info	RoboSep_RunProgress	Progress Update: Q = 0 Step = 1 ID = 3 CMD = Transport
20111213_152314.947	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152315.926	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152333.844	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152340.741	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152340.750	clt	ProgressBar.setElements()	Debug	ProgressBar	ProgressBar set 1 steps
20111213_152340.761	clt	ProgressBar.ResetProgress()	Debug	ProgressBar	Reset Progress on ProgressBar
20111213_152343.093	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152343.099	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152343.105	clt	RoboSep_UserConsole.AtBatchDurationUpdate()	Info	RoboSep_UserConsole	Estimated run completion = 01:00
20111213_152343.156	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_152343.162	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_152343.169	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_152343.175	clt	QuadrantInfo.Clear()	Info	QuadrantInfo	Quadrant info Cleared
20111213_152343.180	clt	RoboSep_RunSamples.Unload()	Info	RoboSep_RunSamples	Clearing all selected protocols
20111213_152349.661	clt	RoboSep_RunSamples.btn_home_Click()	Info	RoboSep_RunSamples	Home button clicked
20111213_152352.389	clt	Form_Home.btn_close_Click()	Info	Form_Home	Close Window button clicked
20111213_152353.505	clt	RoboSep_RunSamples.btn_home_Click()	Info	RoboSep_RunSamples	Home button clicked
20111213_152355.316	clt	Form_Home.btn_close_Click()	Info	Form_Home	Close Window button clicked
